CategoryString,_raw,_time,action,app,bid,bunit,category,change_type,city,country,cve,cvss,cvss_base_score,cvss_temporal_score,cvss_temporal_vector,cvss_vector,cwe,dest,dest_asset_id,dest_asset_tag,dest_bunit,dest_category,dest_city,dest_country,dest_dns,dest_ip,dest_is_expected,dest_lat,dest_long,dest_mac,dest_nt_host,dest_owner,dest_pci_domain,dest_port,dest_port_proto,dest_priority,dest_requires_av,dest_service,dest_should_timesync,dest_should_update,dns,enabled,end_time,eventtype,host,ids_type,index,ip,is_expected,lat,linecount,long,mac,name,nessus_os,nessus_plugin_id,nt_host,object,object_category,os,osvdb,owner,pci_domain,priority,product,protocol,protocol_name,punct,range,requires_av,result,severity,severity_id,should_timesync,should_update,signature,signature_family,signature_id,source,sourcetype,splunk_server,splunk_server_group,src,src_asset_id,src_asset_tag,src_bunit,src_category,src_city,src_country,src_dns,src_ip,src_is_expected,src_lat,src_long,src_mac,src_nt_host,src_owner,src_pci_domain,src_priority,src_requires_av,src_should_timesync,src_should_update,start_time,status,status_description,subject,ta_windows_security_CategoryString,tag,tag::action,tag::app,tag::dest_requires_av,tag::dest_should_timesync,tag::dest_should_update,tag::eventtype,tag::is_expected,tag::requires_av,tag::should_timesync,tag::should_update,tag::signature,tag::sourcetype,threat_intel_source,timestamp,transport,user_type,vendor,vendor_product,xref
,"start_time=""Wed Feb 19 23:06:24 2020"" end_time=""Wed Feb 19 23:06:24 2020"" dest_dns=""HOST-003"" dest_nt_host=""HOST-004"" dest_mac=""d9:9d:e8:dc:91:d3"" dest_ip=""10.11.36.5"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""el-random(1820/tcp)"" severity_id=""1"" signature_id=""11620"" signature=""Terminal Services Encryption Level is Medium or Low"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:26:30.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.5,false,,,d9:9d:e8:dc:91:d3,HOST-004,,untrust,1820,el-random(1820/tcp),,false,,false,false,,,Wed Feb 19 23:06:24 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11620,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,low,1,,,Terminal Services Encryption Level is Medium or Low,,11620,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 23:06:24 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 23:18:56 2020"" end_time=""Wed Feb 19 23:18:56 2020"" dest_dns=""HOST-003"" dest_mac=""73:09:b0:ec:6a:35"" dest_ip=""10.11.36.22"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""msrdp (3389/tcp)"" severity_id=""2"" signature_family=""General"" signature_id=""34418"" signature=""Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness"" bid=""75380"" cve=""CVE-2012-0053"" cve=""CVE-2017-17427"" cve=""CVE-2012-0053"" osvdb=""17131"" osvdb=""8230"" xref=""OSVDB:17131"" xref=""OSVDB:8230"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:26:03.000+0000,,,75380,,,,,,"CVE-2012-0053
CVE-2017-17427
CVE-2012-0053",2.6,2.6,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.22,false,,,73:09:b0:ec:6a:35,,,untrust,3389,msrdp (3389/tcp),,false,,false,false,,,Wed Feb 19 23:18:56 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",34418,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","17131
8230",,,,Nessus,,,Err:509,,,,medium,2,,,Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness,General,34418,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 23:18:56 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:17131
OSVDB:8230"
,"start_time=""Wed Feb 19 22:44:42 2020"" end_time=""Wed Feb 19 22:44:42 2020"" dest_dns=""HOST-003"" dest_mac=""d8:9b:1f:b9:e6:01"" dest_ip=""10.11.36.13"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""general"" severity_id=""2"" signature_family=""General"" signature_id=""12258"" signature=""Additional DNS Hostnames"" bid=""74733"" cve=""CVE-2017-5715"" cve=""CVE-2000-0649"" cve=""CVE-2017-5715"" osvdb=""299"" osvdb=""17131"" xref=""OSVDB:299"" xref=""OSVDB:17131"" xref=""IAVA:2013-A-0077"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:24:58.000+0000,,,74733,,,,,,"CVE-2017-5715
CVE-2000-0649
CVE-2017-5715",2.6,2.6,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.13,false,,,d8:9b:1f:b9:e6:01,,,untrust,,general,,false,,false,false,,,Wed Feb 19 22:44:42 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",12258,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","299
17131",,,,Nessus,,,Err:509,,,,medium,2,,,Additional DNS Hostnames,General,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:44:42 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,,,Tenable,,"OSVDB:299
OSVDB:17131
IAVA:2013-A-0077"
,"start_time=""Wed Feb 19 23:12:13 2020"" end_time=""Wed Feb 19 23:12:13 2020"" dest_dns=""HOST-003"" dest_mac=""4a:43:e4:f5:3a:ae"" dest_ip=""10.11.36.9"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_temporal_score=""2.2"" cvss_temporal_vector=""CVSS2#E:F/RL:OF/RC:C"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""epmap(135/tcp)"" severity_id=""2"" signature_family=""General"" signature_id=""10989"" signature=""Common Platform Enumeration (CPE)"" bid=""74398"" cve=""CVE-2005-3398"" osvdb=""17131"" xref=""OSVDB:17131"" xref=""IAVA:2013-A-0077"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:24:58.000+0000,,,74398,,,,,,CVE-2005-3398,2.6,2.6,2.2,CVSS2#E:F/RL:OF/RC:C,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.9,false,,,4a:43:e4:f5:3a:ae,,,untrust,135,epmap(135/tcp),,false,,false,false,,,Wed Feb 19 23:12:13 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",10989,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",17131,,,,Nessus,,,Err:509,,,,medium,2,,,Common Platform Enumeration (CPE),General,10989,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 23:12:13 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:17131
IAVA:2013-A-0077"
,"start_time=""Wed Feb 19 23:24:26 2020"" end_time=""Wed Feb 19 23:24:26 2020"" dest_dns=""HOST-003"" dest_mac=""ec:ab:17:6c:17:c6"" dest_ip=""10.11.36.28"" os=""Microsoft Windows 2008 Server R2"" dest_port_proto=""microsoft-ds(445/tcp)"" severity_id=""1"" signature_family=""Service detection"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:24:58.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.28,false,,,ec:ab:17:6c:17:c6,,,untrust,445,microsoft-ds(445/tcp),,false,,false,false,,,Wed Feb 19 23:24:26 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,Microsoft Windows 2008 Server R2,11026,,,,Microsoft Windows 2008 Server R2,,,,,Nessus,,,Err:509,,,,low,1,,,Unknown Service Detection: Banner Retrieval,Service detection,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 23:24:26 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:51:24 2020"" end_time=""Wed Feb 19 22:51:24 2020"" dest_dns=""HOST-003"" dest_nt_host=""HOST-001"" dest_mac=""6a:83:f8:c6:5a:fc"" dest_ip=""10.11.36.30"" os=""Microsoft Windows 2008 Server R2"" dest_port_proto=""msrdp (3389/tcp)"" severity_id=""1"" signature_id=""19506"" signature=""Nessus Scan Information"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:24:18.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.30,false,,,6a:83:f8:c6:5a:fc,HOST-001,,untrust,3389,msrdp (3389/tcp),,false,,false,false,,,Wed Feb 19 22:51:24 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows 2008 Server R2,19506,,,,Microsoft Windows 2008 Server R2,,,,,Nessus,,,Err:509,,,,low,1,,,Nessus Scan Information,,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:51:24 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:55:09 2020"" end_time=""Wed Feb 19 22:55:09 2020"" dest_ip=""10.11.36.30"" os=""Cisco Router"" dest_port_proto=""microsoft-ds(139/tcp)"" severity_id=""1"" signature_id=""11620"" signature=""Terminal Services Encryption Level is Medium or Low"" dest_nt_host=""HOST-003"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:23:46.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,,10.11.36.30,false,,,,HOST-003,,untrust,139,microsoft-ds(139/tcp),,false,,false,false,,,Wed Feb 19 22:55:09 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Cisco Router,11620,,,,Cisco Router,,,,,Nessus,,,Err:509,,,,low,1,,,Terminal Services Encryption Level is Medium or Low,,11620,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:55:09 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:36:51 2020"" end_time=""Wed Feb 19 22:36:51 2020"" dest_dns=""HOST-003"" dest_nt_host=""HOST-005"" dest_mac=""de:09:a2:ae:7a:93"" dest_ip=""10.11.36.5"" os=""Microsoft Windows 2008 Server R2"" dest_port_proto=""general"" severity_id=""1"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:23:10.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.5,false,,,de:09:a2:ae:7a:93,HOST-005,,untrust,,general,,false,,false,false,,,Wed Feb 19 22:36:51 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,Microsoft Windows 2008 Server R2,11026,,,,Microsoft Windows 2008 Server R2,,,,,Nessus,,,Err:509,,,,low,1,,,Unknown Service Detection: Banner Retrieval,,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:36:51 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,,,Tenable,,
,"start_time=""Wed Feb 19 23:01:42 2020"" end_time=""Wed Feb 19 23:01:42 2020"" dest_dns=""HOST-003"" dest_nt_host=""PROD-POS-001"" dest_mac=""6a:83:f8:c6:5a:fc"" dest_ip=""10.11.36.23"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""microsoft-ds(445/tcp)"" severity_id=""2"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:23:10.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,6a:83:f8:c6:5a:fc,PROD-POS-001,,untrust,445,microsoft-ds(445/tcp),,false,,false,false,,,Wed Feb 19 23:01:42 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11026,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,medium,2,,,Unknown Service Detection: Banner Retrieval,,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 23:01:42 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:56:28 2020"" end_time=""Wed Feb 19 22:56:28 2020"" dest_dns=""HOST-003"" dest_mac=""de:09:a2:ae:7a:93"" dest_ip=""10.11.36.19"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""4.3"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P"" dest_port_proto=""el-random(2324/tcp)"" severity_id=""2"" signature_family=""Service detection"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" bid=""75525"" cve=""CVE-1999-0524"" cve=""CVE-2015-8539"" cve=""CVE-2017-1000385"" osvdb=""8230"" osvdb=""299"" xref=""OSVDB:8230"" xref=""OSVDB:299"" xref=""IAVB:2013-B-0083"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:22:45.000+0000,,,75525,,,,,,"CVE-1999-0524
CVE-2015-8539
CVE-2017-1000385",4.3,4.3,,,CVSS2#AV:N/AC:H/Au:N/C:P/I:P/A:P,,HOST-003,,,,,,,HOST-003,10.11.36.19,false,,,de:09:a2:ae:7a:93,,,untrust,2324,el-random(2324/tcp),,false,,false,false,,,Wed Feb 19 22:56:28 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11026,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","8230
299",,,,Nessus,,,Err:509,,,,medium,2,,,Unknown Service Detection: Banner Retrieval,Service detection,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:56:28 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:8230
OSVDB:299
IAVB:2013-B-0083"
,"start_time=""Wed Feb 19 22:42:24 2020"" end_time=""Wed Feb 19 22:42:24 2020"" dest_ip=""10.11.36.23"" os=""Microsoft Windows XP Professional SP3"" dest_port_proto=""msrdp (3389/tcp)"" severity_id=""3"" signature_id=""12258"" signature=""Additional DNS Hostnames"" dest_dns=""HOST-003"" dest_nt_host=""HOST-003"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:20:33.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,,HOST-003,,untrust,3389,msrdp (3389/tcp),,false,,false,false,,,Wed Feb 19 22:42:24 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows XP Professional SP3,12258,,,,Microsoft Windows XP Professional SP3,,,,,Nessus,,,Err:509,,,,high,3,,,Additional DNS Hostnames,,12258,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:42:24 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:35:09 2020"" end_time=""Wed Feb 19 22:35:09 2020"" dest_dns=""HOST-003"" dest_mac=""52:70:fa:52:7c:e4"" dest_ip=""10.11.36.2"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""el-random(1820/tcp)"" severity_id=""3"" signature_family=""General"" signature_id=""10989"" signature=""Common Platform Enumeration (CPE)"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:19:26.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.2,false,,,52:70:fa:52:7c:e4,,,untrust,1820,el-random(1820/tcp),,false,,false,false,,,Wed Feb 19 22:35:09 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",10989,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,high,3,,,Common Platform Enumeration (CPE),General,10989,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:35:09 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:59:32 2020"" end_time=""Wed Feb 19 22:59:32 2020"" dest_dns=""HOST-003"" dest_mac=""0b:4a:fe:06:36:92"" dest_ip=""10.11.36.7"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""5.1"" cvss_temporal_score=""4.6"" cvss_temporal_vector=""CVSS2#E:F/RL:W/RC:ND"" cvss_vector=""CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N"" dest_port_proto=""el-random(2426/tcp)"" severity_id=""0"" signature_family=""Settings"" signature_id=""11620"" signature=""Terminal Services Encryption Level is Medium or Low"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:19:26.000+0000,,,,,,,,,,5.1,5.1,4.6,CVSS2#E:F/RL:W/RC:ND,CVSS2#AV:N/AC:H/Au:N/C:P/I:N/A:N,,HOST-003,,,,,,,HOST-003,10.11.36.7,false,,,0b:4a:fe:06:36:92,,,untrust,2426,el-random(2426/tcp),,false,,false,false,,,Wed Feb 19 22:59:32 2020,nessus nessus_misconfigured_wireless_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11620,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,informational,0,,,Terminal Services Encryption Level is Medium or Low,Settings,11620,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:59:32 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:50:11 2020"" end_time=""Wed Feb 19 22:50:11 2020"" dest_ip=""10.11.36.23"" os=""Microsoft Windows XP Professional SP3"" dest_port_proto=""netbios-ssn(139/tcp)"" severity_id=""3"" signature_id=""19506"" signature=""Nessus Scan Information"" dest_dns=""HOST-003"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:19:23.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.23,false,,,,,,untrust,139,netbios-ssn(139/tcp),,false,,false,false,,,Wed Feb 19 22:50:11 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Microsoft Windows XP Professional SP3,19506,,,,Microsoft Windows XP Professional SP3,,,,,Nessus,,,Err:509,,,,high,3,,,Nessus Scan Information,,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:50:11 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:27:29 2020"" end_time=""Wed Feb 19 22:27:29 2020"" dest_dns=""HOST-003"" dest_mac=""ac:d7:f5:9c:16:50"" dest_ip=""10.11.36.30"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""el-random(2426/tcp)"" severity_id=""1"" signature_family=""Settings"" signature_id=""19506"" signature=""Nessus Scan Information"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:18:21.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.30,false,,,ac:d7:f5:9c:16:50,,,untrust,2426,el-random(2426/tcp),,false,,false,false,,,Wed Feb 19 22:27:29 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",19506,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,low,1,,,Nessus Scan Information,Settings,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:27:29 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
,"start_time=""Wed Feb 19 22:36:31 2020"" end_time=""Wed Feb 19 22:36:31 2020"" dest_dns=""HOST-003"" dest_mac=""1a:ae:35:d8:b8:52"" dest_ip=""10.11.36.25"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" cvss_base_score=""2.6"" cvss_vector=""CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N"" dest_port_proto=""unknown (4105/tcp)"" severity_id=""3"" signature_family=""Service detection"" signature_id=""11026"" signature=""Unknown Service Detection: Banner Retrieval"" bid=""89760"" cve=""CVE-2017-15649"" cve=""CVE-2000-0649"" cve=""CVE-2005-3498"" cwe=""201"" osvdb=""299"" osvdb=""17131"" xref=""OSVDB:299"" xref=""OSVDB:17131"" xref=""CWE:201"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:18:21.000+0000,,,89760,,,,,,"CVE-2017-15649
CVE-2000-0649
CVE-2005-3498",2.6,2.6,,,CVSS2#AV:N/AC:M/Au:N/C:P/I:N/A:N,201,HOST-003,,,,,,,HOST-003,10.11.36.25,false,,,1a:ae:35:d8:b8:52,,,untrust,4105,unknown (4105/tcp),,false,,false,false,,,Wed Feb 19 22:36:31 2020,nessus nessus_plugin_avail nessus_system_version nessus_unauthorized_wireless_device,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",11026,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3","299
17131",,,,Nessus,,,Err:509,,,,high,3,,,Unknown Service Detection: Banner Retrieval,Service detection,11026,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:36:31 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,"OSVDB:299
OSVDB:17131
CWE:201"
,"start_time=""Wed Feb 19 23:13:55 2020"" end_time=""Wed Feb 19 23:13:55 2020"" dest_dns=""HOST-003"" dest_mac=""ec:ab:17:6c:17:c6"" dest_ip=""10.11.36.27"" os=""Microsoft Windows XP Service Pack 2"" os=""Microsoft Windows XP Service Pack 3"" dest_port_proto=""general/tcp"" severity_id=""4"" signature_family=""Settings"" signature_id=""19506"" signature=""Nessus Scan Information"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:17:17.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.27,false,,,ec:ab:17:6c:17:c6,,,untrust,,general/tcp,,false,,false,false,,,Wed Feb 19 23:13:55 2020,nessus nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",19506,,,,"Microsoft Windows XP Service Pack 2
Microsoft Windows XP Service Pack 3",,,,,Nessus,,,Err:509,,,,critical,4,,,Nessus Scan Information,Settings,19506,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 23:13:55 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,,,Tenable,,
,"start_time=""Wed Feb 19 22:57:21 2020"" end_time=""Wed Feb 19 22:57:21 2020"" dest_ip=""10.11.36.22"" os=""Cisco Router"" dest_port_proto=""msrdp (3389/tcp)"" severity_id=""2"" signature_id=""34418"" signature=""Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness"" dest_dns=""HOST-003"" dest_nt_host=""HOST-006"" 
---splunk-ta-nessus-end-of-event---

",2020-02-19T23:17:13.000+0000,,,,,,,,,,,,,,,,HOST-003,,,,,,,HOST-003,10.11.36.22,false,,,,HOST-006,,untrust,3389,msrdp (3389/tcp),,false,,false,false,,,Wed Feb 19 22:57:21 2020,nessus nessus_misconfigured_device nessus_plugin_avail nessus_system_version,127.0.0.1,,main,,,,4,,,,Cisco Router,34418,,,,Cisco Router,,,,,Nessus,,,Err:509,,,,medium,2,,,Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness,,34418,eventgen,nessus,prd-p-vj7zgflpcb88,,,,,,,,,,,,,,,,,,,,,,Wed Feb 19 22:57:21 2020,,,,,"inventory
os
report
system
version
vulnerability",,,,,,"inventory
os
report
system
version
vulnerability",,,,,,,,none,tcp,,Tenable,,
